"Date","CPI","Inflation","Exchange_Rate","Exports","Imports","Exchange_Rate_Change","Trade_Balance","Export_Growth","Import_Growth"
2023-05-01,235.7461261,9.83701979,107.1671304,4431.573357,5482.931171,1.00677754115381,-1051.357814,22.2352647682022,20.2251100722446
2023-06-01,238.7178943,9.800904107,107.9751364,4648.746155,4429.72351,0.753968121553794,219.022645,4.90058000860933,-19.2088433750649
2023-07-01,239.6306517,9.599308158,108.331,4373.438813,6004.467789,0.329579208570463,-1631.028976,-5.92218488212979,35.5494936748321
2023-08-01,248.4822755,9.63081862,108.984087,4513.750711,5417.946936,0.602862523192815,-904.196225000001,3.20827394641774,-9.76807393445408
2023-09-01,252.2394396,9.637422506,109.6722619,4094.526658,4521.47144,0.631445304487421,-426.944782,-9.28770948688751,-16.5464059834786
2023-10-01,255.2324347,9.732360097,110.1230455,3538.060525,5389.153538,0.411027904586336,-1851.093013,-13.5904874843777,19.190259399272
2023-11-01,252.8125663,9.346836384,110.4096818,4524.449231,5734.008011,0.260287298356632,-1209.55878,27.8793621259489,6.39904709651269
2023-12-01,251.3266822,9.449109532,109.8359048,5036.640807,5023.493922,-0.519679968863029,13.1468850000001,11.3205287505634,-12.3912294443427
2024-01-01,253.8739121,9.988992845,109.6316087,5432.155991,5685.221693,-0.186001199127006,-253.065702000001,7.85275740629165,13.1726599310097
2024-02-01,254.914031,9.877328487,109.6161905,4895.27138,4504.535305,-0.0140636447670817,390.736075,-9.88345349230601,-20.7676402391438
2024-03-01,258.1192953,9.902772776,109.6311429,4707.020164,5182.469006,0.0136406856795501,-475.448842000001,-3.84557262277869,15.0500252544918
2024-04-01,259.6051794,9.872355619,109.5700682,2737.25302,5478.777279,-0.0557092614237531,-2741.524259,-41.8474337345116,5.71751172379322
2024-05-01,259.0532796,9.803921569,114.9368043,3673.670957,5371.64752,4.89799466967933,-1697.976563,34.2101343996325,-1.95535889751578
2024-06-01,261.8976863,9.854590049,117.5109,3477.915666,5141.991083,2.23957479562533,-1664.075417,-5.3286016437318,-4.27534450361703
2024-07-01,267.5864997,11.56408908,117.5734348,3492.106876,4971.701312,0.0532161697340383,-1479.594436,0.408037783628079,-3.31174769172582
2024-08-01,274.548928,10.24028938,118.3066591,3691.026383,5177.561472,0.623630925852647,-1486.535089,5.69626056885895,4.14063812528567
2024-09-01,277.2447463,10.01542152,119.5239286,3405.485453,5669.241365,1.02891038362523,-2263.755912,-7.73608477346936,9.49636031670469
2024-10-01,282.9972405,10.76240832,119.5609348,3739.532489,5865.210081,0.0309613317044155,-2125.677592,9.80908715101771,3.4567008772963
2024-11-01,281.5962641,11.22440309,119.5994524,3808.83851,5144.170711,0.0322158739093581,-1335.332201,1.85333383795612,-12.2934960562754
2024-12-01,278.7094035,10.86754911,119.643,4260.959688,6124.637463,0.036411203501463,-1863.677775,11.870316287051,19.0597631199024
2025-01-01,279.1127149,10.01584522,121.5511739,4054.868284,5940.049584,1.59488971356452,-1885.1813,-4.83673677036673,-3.01385804653952
2025-02-01,278.6881766,9.46907046,121.6306,3678.030035,5512.839697,0.0653437539528401,-1834.809662,-9.2934769419504,-7.19202560447853
2025-03-01,282.2755254,9.411861075,121.5514048,3842.374351,6166.444571,-0.0651112466764081,-2324.07022,4.46827009122017,11.8560471539864
2025-04-01,283.379325,9.229019417,121.7217727,2713.902309,6409.453153,0.140161193760213,-3695.550844,-29.3691332211373,3.9408216388231
2025-05-01,282.4877945,9.033140283,121.7554545,4320.668852,5818.630489,0.0276711382465766,-1497.961637,59.2050250914172,-9.21798864733819
2025-06-01,284.122267,8.587831911,122.0539762,3111.623331,4909.713052,0.245181377069237,-1798.089721,-27.9828323441252,-15.6208138447404
2025-07-01,290.4478879,8.463654224,121.8314348,4427.198949,5953.635868,-0.182330315593604,-1526.436919,42.2793981807948,21.2623997562292
2025-08-01,297.3041817,8.1953125,121.4979048,3507.262128,4810.864855,-0.273763499992863,-1303.602727,-20.7792067082911,-19.1945063207887
2025-09-01,300.4245383,8.441710147,121.5827273,3165.079519,5447.731062,0.0698139611046145,-2282.651543,-9.75640247326276,13.2380814301631
2025-10-01,306.1133517,8.122882661,121.8183043,3459.168162,5316.442414,0.193758608012407,-1857.274252,9.29166680440676,-2.40996933412863
2025-11-01,304.9246444,8.189457601,122.239875,3647.974935,5423.843897,0.346065152049579,-1775.868962,5.4581553760265,2.02017579871034
2025-12-01,302.3561876,8.433460076,122.2631087,3937.491899,5875.116441,0.0190066457447013,-1937.624542,7.93637481503144,8.32016098858608
2026-01-01,303.0566759,8.573377805,122.2226364,3968.700189,5907.416347,-0.0331026263198586,-1938.716158,0.792593122742069,0.549774737647635
2026-02-01,304.1392486,9.186371534,122.2333,3172.621536,4768.585975,0.0087247340706309,-1595.964439,-20.0589264768974,-19.2779771240999
2026-03-01,306.8562938,8.744478551,122.6702727,3120.128386,5294.273711,0.357490716523245,-2174.145325,-1.65456703247948,11.0239752152104
2026-04-01,309.0002123,9.051692079,122.8407727,NA,6431.984938,0.138990479312762,NA,NA,21.4894674719246
2026-05-01,309.0851199,9.457764662,122.8385238,NA,5692.595273,-0.00183074393832472,NA,NA,-11.4955130045735
2026-06-01,310.1464657,9.208400646,122.8883333,NA,NA,0.0405487614627331,NA,NA,NA
